"V1" "V2" "V3" "V4" "V5" "V6" "V7" "V8" "V9" "V10" "V11" "V12" "V13" "V14" "V15" "V16" "V17" "V18" "V19" "V20" "V21" "V22" "V23" "V24" "V25" "V26" "V27" "V28" "V29" "V30" "V31" "V32"
"1" "browser" "version" "screenWidth" "screenHeight" "OS" "OS_lang" "ip" "calibration" "id" "age" "sex" "handedness" "ethnicity" "nationality" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
"2" "Chrome" "60" "1366" "768" "Windows" "en-US" "92.233.248.58" "deleted for pseudonymisation" "597b39512351f1000158fcda" "deleted for pseudonymisation" "female" "right-handed" "1" "british" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" "" ""
"3" "type" "trialNo" "subjectGroup" "condition1" "title" "content" "trialText" "head" "stimFormat" "pageBreak" "stim1" "stim2" "key" "ITI" "ISI" "presTime" "random" "randomBlock" "feedbackIncorrect" "feedbackCorrect" "button1" "button2" "keyboard" "responseType" "responseOptions" "orderPres" "orderFile" "timestamp" "response" "RT" "correct" "responseCode"
"4" "test" "1" "0" "apprentissage" "na" "na" "Watch carefully these two families" "na" ".jpg" "na" "learn02" "na" "na" "500" "na" "na" "na" "0" "na" "na" "NEXT" "na" "na" "na" "na" "1" "1" "175637" "1" "12362" "0" ""
"5" "test" "8" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "B7" "na" "1" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "2" "8" "180694" "1" "4526" "1" ""
"6" "test" "12" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "M3" "na" "2" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "3" "12" "184901" "2" "1935" "1" ""
"7" "test" "11" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "M2" "na" "2" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "4" "11" "188977" "2" "2014" "1" ""
"8" "test" "2" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "B1" "na" "1" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "5" "2" "196686" "2" "3178" "0" ""
"9" "test" "18" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "M8" "na" "2" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "6" "18" "201522" "2" "2032" "1" ""
"10" "test" "6" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "B5" "na" "1" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "7" "6" "205537" "1" "1929" "1" ""
"11" "test" "3" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "B2" "na" "1" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "8" "3" "211596" "1" "3755" "1" ""
"12" "test" "5" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "B4" "na" "1" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "9" "5" "215298" "1" "1849" "1" ""
"13" "test" "4" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "B3" "na" "1" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "10" "4" "219351" "1" "1996" "1" ""
"14" "test" "15" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "M5" "na" "2" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "11" "15" "223380" "2" "2001" "1" ""
"15" "test" "9" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "B8" "na" "1" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "12" "9" "228456" "2" "3183" "0" ""
"16" "test" "7" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "B6" "na" "1" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "13" "7" "232610" "2" "2175" "0" ""
"17" "test" "14" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "M5" "na" "2" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "14" "14" "236686" "2" "2155" "1" ""
"18" "test" "13" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "M4" "na" "2" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "15" "13" "240545" "2" "2013" "1" ""
"19" "test" "10" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "M1" "na" "2" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "16" "10" "244312" "2" "1832" "1" ""
"20" "test" "17" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "M7" "na" "2" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "17" "17" "250479" "1" "4413" "0" ""
"21" "test" "16" "0" "apprentissage" "na" "na" "To which family does this character belong?" "na" ".jpg" "na" "M6" "na" "2" "500" "na" "na" "1" "0" "Your answer is wrong" "Your answer is correct" "FAMILY A" " FAMILY B" "na" "na" "na" "18" "16" "254878" "2" "2464" "1" ""
"22" "test" "5" "4" "affectivemisattributionprocedure4" "na" "na" "This word is:<br><br>negative press u ; positive press p" "na" ".bmp" "na" "Mask" "na" "na" "na" "na" "na" "na" "2" "na" "na" "na" "na" "u p " "na" "na" "19" "116" "471832" "u" "9794" "0" ""
"23" "test" "5" "4" "affectivemisattributionprocedure4" "na" "na" "This word is:<br><br>negative press u ; positive press p" "na" ".bmp" "na" "Mask" "na" "na" "na" "na" "na" "na" "4" "na" "na" "na" "na" "u p " "na" "na" "20" "118" "475921" "u" "2436" "0" ""
"24" "test" "5" "4" "affectivemisattributionprocedure4" "na" "na" "This word is:<br><br>negative press u ; positive press p" "na" ".bmp" "na" "Mask" "na" "na" "na" "na" "na" "na" "2" "na" "na" "na" "na" "u p " "na" "na" "21" "124" "479213" "p" "1675" "0" ""
"25" "test" "5" "4" "affectivemisattributionprocedure4" "na" "na" "This word is:<br><br>negative press u ; positive press p" "na" ".bmp" "na" "Mask" "na" "na" "na" "na" "na" "na" "8" "na" "na" "na" "na" "u p " "na" "na" "22" "122" "481922" "p" "1037" "0" ""
"26" "test" "5" "4" "affectivemisattributionprocedure4" "na" "na" "This word is:<br><br>negative press u ; positive press p" "na" ".bmp" "na" "Mask" "na" "na" "na" "na" "na" "na" "1" "na" "na" "na" "na" "u p " "na" "na" "23" "123" "483975" "p" "447" "0" ""
